,SPY,LQD,HYG,JNK,VCIT,VCSH,USIG,BND,^FTSE,^N225,^STOXX50E,^GDAXI,^FCHI,^HSI,^AXJO
2019-08-14,256.3305358886719,98.28852844238281,58.557743072509766,70.24870300292969,70.0523910522461,65.04885864257812,44.84320068359375,68.232177734375,7147.89990234375,20655.130859375,3288.699951171875,11492.66015625,5251.2998046875,25302.279296875,6595.89990234375
2019-08-15,257.0076904296875,98.76840209960938,58.728851318359375,70.49872589111328,70.32185363769531,65.20980072021484,45.074703216552734,68.56322479248047,7067.0,20405.650390625,3282.780029296875,11412.669921875,5236.93017578125,25495.4609375,6408.10009765625
2019-08-16,260.7998352050781,98.94639587402344,58.92734909057617,70.72247314453125,70.44505310058594,65.23394775390625,45.066986083984375,68.49052429199219,7117.2001953125,20418.810546875,3329.080078125,11562.740234375,5300.7900390625,25734.220703125,6405.5
2019-08-19,263.94183349609375,98.62133026123047,59.09842300415039,70.95934295654297,70.23716735839844,65.17758178710938,44.93581008911133,68.2725830078125,7189.7001953125,20563.16015625,3369.18994140625,11715.3701171875,5371.56005859375,26291.83984375,6467.39990234375
2019-08-20,261.9194030761719,99.19401550292969,59.14634323120117,70.99226379394531,70.49893188476562,65.2741470336914,45.13644027709961,68.45014953613281,7125.0,20677.220703125,3350.22998046875,11651.1796875,5344.64013671875,26231.5390625,6545.0
2019-08-21,264.05029296875,99.37200164794922,59.3995475769043,71.301513671875,70.59134674072266,65.2419662475586,45.16730499267578,68.4178695678711,7204.0,20618.5703125,3394.889892578125,11802.849609375,5435.47998046875,26270.0390625,6483.2998046875
2019-08-22,263.9690246582031,99.00828552246094,59.50910568237305,71.439697265625,70.48353576660156,65.20172882080078,45.074703216552734,68.2886962890625,7128.2001953125,20628.009765625,3373.669921875,11747.0400390625,5388.25,26048.720703125,6501.7998046875
2019-08-23,257.188232421875,99.37200164794922,59.23530960083008,71.07779693603516,70.6452407836914,65.31438446044922,45.229042053222656,68.53898620605469,7095.0,20710.91015625,3334.25,11611.509765625,5326.8701171875,26179.330078125,6523.10009765625
2019-08-26,260.03240966796875,99.37979125976562,59.52962112426758,71.439697265625,70.6452407836914,65.32245635986328,45.20588684082031,68.4986343383789,,20261.0390625,3348.840087890625,11658.0400390625,5351.02001953125,25680.330078125,6440.10009765625
2019-08-27,259.0120849609375,99.91378021240234,59.50223922729492,71.42652893066406,70.84545135498047,65.37875366210938,45.367958068847656,68.73278045654297,7089.60009765625,20456.080078125,3370.469970703125,11730.01953125,5387.08984375,25664.0703125,6471.2001953125
2019-08-28,260.8359680175781,99.91378021240234,59.64596176147461,71.60418701171875,70.90702056884766,65.41094207763672,45.42196273803711,68.75701904296875,7114.7001953125,20479.419921875,3365.3798828125,11701.01953125,5368.7998046875,25615.48046875,6500.60009765625
2019-08-29,264.1676330566406,99.69705963134766,59.70753479003906,71.67655944824219,70.79157257080078,65.35459899902344,45.35252380371094,68.71662139892578,7184.2998046875,20460.9296875,3411.330078125,11838.8798828125,5449.97021484375,25703.5,6507.39990234375
2019-08-30,264.05029296875,99.68157196044922,59.65282440185547,71.59760284423828,70.7530517578125,65.40290069580078,45.367958068847656,68.70853424072266,7207.2001953125,20704.369140625,3426.760009765625,11939.2802734375,5480.47998046875,25724.73046875,6604.2001953125
2019-09-02,,,,,,,,,7281.89990234375,20620.189453125,3432.5400390625,11953.7802734375,5493.0400390625,25626.55078125,6579.39990234375
2019-09-03,262.5062561035156,99.58770751953125,59.48167419433594,71.38349151611328,70.79241180419922,65.42388153076172,45.29829788208008,68.77163696289062,7268.2001953125,20625.16015625,3420.739990234375,11910.8603515625,5466.06982421875,25527.849609375,6573.39990234375
2019-09-04,265.4859313964844,99.77394104003906,59.60536193847656,71.54869842529297,70.99322509765625,65.5045394897461,45.398902893066406,68.9011459350586,7311.2998046875,20649.140625,3450.830078125,12025.0400390625,5532.06982421875,26523.23046875,6553.0
2019-09-05,268.89874267578125,99.0444564819336,59.839080810546875,71.8065185546875,70.61483001708984,65.33515167236328,45.15902328491211,68.54512023925781,7271.2001953125,21085.939453125,3484.699951171875,12126.7802734375,5593.3701171875,26515.529296875,6613.2001953125
2019-09-06,269.1064453125,99.40143585205078,59.89405059814453,71.93205261230469,70.76156616210938,65.38356018066406,45.23640441894531,68.62596893310547,7282.2998046875,21199.5703125,3495.18994140625,12191.73046875,5603.990234375,26690.759765625,6647.2998046875
2019-09-09,269.2418518066406,98.6719970703125,59.95589828491211,72.01138305664062,70.4140625,65.28675842285156,45.0042724609375,68.31043243408203,7235.7998046875,21318.419921875,3495.02001953125,12226.099609375,5588.9501953125,26681.400390625,6648.0
2019-09-10,269.1787414550781,97.84162139892578,59.99026107788086,71.97831726074219,70.01255798339844,65.14961242675781,44.65605545043945,67.96248626708984,7268.0,21392.099609375,3498.989990234375,12268.7099609375,5593.2099609375,26683.6796875,6614.10009765625
2019-09-11,271.0928039550781,97.76402282714844,59.983402252197266,71.97831726074219,69.93531799316406,65.11736297607422,44.67926025390625,67.92202758789062,7338.0,21597.759765625,3516.820068359375,12359.0703125,5618.06005859375,27159.060546875,6638.0
2019-09-12,272.0318298339844,97.63209533691406,60.01778793334961,72.0047836303711,69.92755889892578,65.0689697265625,44.59415054321289,67.79257202148438,7344.7001953125,21759.609375,3538.860107421875,12410.25,5642.85986328125,27087.630859375,6654.89990234375
2019-09-13,271.85125732421875,96.75519561767578,59.90781021118164,71.88578033447266,69.44884490966797,64.95601654052734,44.28462219238281,67.40414428710938,7367.5,21988.2890625,3550.110107421875,12468.5302734375,5655.4599609375,27352.689453125,6669.2001953125
2019-09-16,271.0115966796875,97.24407958984375,60.1208381652832,72.11714172363281,69.66508483886719,65.03671264648438,44.46259689331055,67.5821533203125,7321.39990234375,,3518.449951171875,12380.3095703125,5602.22998046875,27124.55078125,6673.5
2019-09-17,271.69775390625,97.49239349365234,60.15523147583008,72.16997528076172,69.81948852539062,65.08509826660156,44.59415054321289,67.73590087890625,7320.39990234375,22001.3203125,3521.260009765625,12372.6103515625,5615.509765625,26790.240234375,6695.2998046875
2019-09-18,271.8602294921875,97.73299407958984,60.1208381652832,72.1435546875,69.88899230957031,65.10932159423828,44.663795471191406,67.78447723388672,7314.10009765625,21960.7109375,3528.0400390625,12389.6201171875,5620.64990234375,26754.119140625,6681.60009765625
2019-09-19,271.8421630859375,98.01235961914062,60.0521354675293,72.05763244628906,69.95846557617188,65.14157104492188,44.748897552490234,67.88160705566406,7356.39990234375,22044.44921875,3552.64990234375,12457.7001953125,5659.080078125,26468.94921875,6717.5
2019-09-20,270.5578308105469,98.6875228881836,60.12773895263672,72.1435546875,70.24417877197266,65.26256561279297,44.98103713989258,68.12431335449219,7344.89990234375,22079.08984375,3571.389892578125,12468.009765625,5690.77978515625,26435.669921875,6730.7998046875
2019-09-23,270.4942626953125,98.61767578125,60.10026168823242,72.11714172363281,70.30596923828125,65.27059936523438,44.988800048828125,68.17285919189453,7326.10009765625,,3536.969970703125,12342.330078125,5630.759765625,26222.400390625,6749.7001953125
2019-09-24,268.3717041015625,98.9280776977539,60.01778793334961,72.03781127929688,70.46041870117188,65.37550354003906,45.11259078979492,68.40754699707031,7291.39990234375,22098.83984375,3532.050048828125,12307.150390625,5628.330078125,26281.0,6748.89990234375
2019-09-25,269.9590759277344,98.36933135986328,59.95589828491211,71.9915542602539,70.1746826171875,65.28675842285156,44.903656005859375,68.08385467529297,7290.0,22020.150390625,3513.030029296875,12234.1796875,5583.7998046875,25945.349609375,6710.2001953125
2019-09-26,269.3967590332031,98.57884216308594,59.9146614074707,71.93205261230469,70.27509307861328,65.31094360351562,45.0042724609375,68.1971435546875,7351.10009765625,22048.240234375,3532.179931640625,12288.5400390625,5620.56982421875,26041.9296875,6677.60009765625
2019-09-27,267.94549560546875,98.60218048095703,59.84593963623047,71.83289337158203,70.3600082397461,65.35933685302734,44.98103713989258,68.26998138427734,7426.2001953125,21878.900390625,3545.8798828125,12380.9404296875,5640.580078125,25954.810546875,6716.10009765625
2019-09-30,269.1881103515625,98.9280776977539,59.9146614074707,71.87255096435547,70.45267486572266,65.37550354003906,45.09711837768555,68.3184814453125,7408.2001953125,21755.83984375,3569.449951171875,12428.080078125,5677.7900390625,26092.26953125,6688.2998046875
2019-10-01,265.9862060546875,99.04167175292969,59.776649475097656,71.7046127319336,70.61216735839844,65.45553588867188,45.1421012878418,68.38499450683594,7360.2998046875,21885.240234375,3518.25,12263.830078125,5597.6298828125,,6742.7998046875
2019-10-02,261.28765869140625,99.00275421142578,59.42473602294922,71.30622863769531,70.67411804199219,65.56867980957031,45.1653938293457,68.5390853881836,7122.5,21778.609375,3413.31005859375,11925.25,5422.77001953125,26042.689453125,6639.89990234375
2019-10-03,263.4283752441406,99.39181518554688,59.45917510986328,71.26642608642578,70.97604370117188,65.70612335205078,45.29730987548828,68.76617431640625,7077.60009765625,21341.740234375,3417.3701171875,,5438.77001953125,26110.310546875,
2019-10-04,266.9930725097656,99.80418395996094,59.64552307128906,71.49877166748047,71.06898498535156,65.73043823242188,45.43696975708008,68.87967681884766,7155.39990234375,21410.19921875,3446.7099609375,12012.8095703125,5488.31982421875,25821.029296875,6517.10009765625
2019-10-07,265.84112548828125,99.2984848022461,59.59724426269531,71.46558380126953,70.85993194580078,65.64958190917969,45.29730987548828,68.70124816894531,7197.89990234375,21375.25,3471.239990234375,12097.4296875,5521.60986328125,,6563.60009765625
2019-10-08,261.7139892578125,99.21285247802734,59.376380920410156,71.18009185791016,70.90637969970703,65.69810485839844,45.3050651550293,68.73371887207031,7143.2001953125,21587.779296875,3432.760009765625,11970.2001953125,5456.6201171875,25893.400390625,6593.39990234375
2019-10-09,264.19940185546875,99.25177764892578,59.555816650390625,71.31953430175781,70.85993194580078,65.6657485961914,45.27403259277344,68.6526107788086,7166.5,21456.380859375,3462.110107421875,12094.259765625,5499.14013671875,25682.810546875,6546.7001953125
2019-10-10,265.9862060546875,98.66819763183594,59.63172912597656,71.49877166748047,70.56572723388672,65.56061553955078,45.002471923828125,68.4417953491211,7186.39990234375,21551.98046875,3493.9599609375,12164.2001953125,5569.0498046875,25707.9296875,6547.10009765625
2019-10-11,268.74365234375,98.4892578125,59.880165100097656,71.7577133178711,70.37987518310547,65.44741821289062,44.92487335205078,68.19037628173828,7247.10009765625,21798.869140625,3569.919921875,12511.650390625,5665.47998046875,26308.439453125,6606.7998046875
2019-10-14,268.4443664550781,98.8160171508789,59.92155456542969,71.83737182617188,70.52702331542969,65.4959716796875,45.08005905151367,68.303955078125,7213.5,,3556.260009765625,12486.5595703125,5643.080078125,26521.849609375,6642.60009765625
2019-10-15,271.10198974609375,98.551513671875,60.052711486816406,71.95687103271484,70.36439514160156,65.43125915527344,44.96367263793945,68.12554931640625,7211.60009765625,22207.2109375,3598.64990234375,12629.7900390625,5702.0498046875,26503.9296875,6652.0
2019-10-16,270.6665954589844,98.6604232788086,60.00440979003906,71.93692779541016,70.4650650024414,65.48786926269531,45.002471923828125,68.19852447509766,7168.0,22472.919921875,3599.25,12670.1103515625,5696.89990234375,26664.279296875,6736.5
2019-10-17,271.46490478515625,98.80049896240234,60.08719253540039,72.01000213623047,70.51927185058594,65.52021789550781,45.03350067138672,68.19852447509766,7182.2998046875,22451.859375,3588.6201171875,12654.9501953125,5673.06982421875,26848.490234375,6684.7001953125
2019-10-18,270.2765808105469,98.9249496459961,60.10102844238281,72.01666259765625,70.62765502929688,65.57682037353516,45.103328704833984,68.23092651367188,7150.60009765625,22492.6796875,3579.409912109375,12633.599609375,5636.25,26719.580078125,6649.7001953125
2019-10-21,272.1087951660156,98.69932556152344,60.12168884277344,72.05648803710938,70.48053741455078,65.52828979492188,44.99469757080078,68.0687484741211,7163.60009765625,22548.900390625,3600.080078125,12747.9599609375,5648.35009765625,26725.6796875,6652.5
2019-10-22,271.2198791503906,98.87047576904297,60.135501861572266,72.0763931274414,70.61216735839844,65.56867980957031,45.06452178955078,68.19037628173828,7212.5,,3604.820068359375,12754.6904296875,5657.68994140625,26786.19921875,6672.2001953125
2019-10-23,272.0090637207031,98.9249496459961,60.19072723388672,72.14277648925781,70.61216735839844,65.56867980957031,45.09555435180664,68.22282409667969,7260.7001953125,22625.380859375,3606.889892578125,12798.1904296875,5653.43994140625,26566.73046875,6673.10009765625
2019-10-24,272.4535827636719,99.14282989501953,60.25973129272461,72.20255279541016,70.71280670166016,65.5929946899414,45.1421012878418,68.23092651367188,7328.2998046875,22750.599609375,3621.3701171875,12872.099609375,5684.330078125,26797.94921875,6693.60009765625
2019-10-25,273.5692138671875,98.9716567993164,60.30802536010742,72.27555847167969,70.60441589355469,65.53636169433594,45.05675506591797,68.11739349365234,7324.5,22799.810546875,3624.679931640625,12894.509765625,5722.14990234375,26667.390625,6739.2001953125
2019-10-28,275.1112060546875,98.67597198486328,60.30115509033203,72.32872009277344,70.48053741455078,65.52021789550781,44.97917175292969,67.97146606445312,7331.2998046875,22867.26953125,3625.68994140625,12941.7099609375,5730.56982421875,26891.259765625,6740.7001953125
2019-10-29,275.0296630859375,98.41920471191406,60.19072723388672,72.16934967041016,70.3953857421875,65.50401306152344,44.90935516357422,67.98770141601562,7306.2998046875,22974.130859375,3622.090087890625,12939.6201171875,5740.14013671875,26786.759765625,6745.39990234375
2019-10-30,275.87322998046875,98.76933288574219,60.11478805541992,72.0763931274414,70.58116912841797,65.55254364013672,45.049007415771484,68.20661163330078,7330.7998046875,22843.119140625,3620.2900390625,12910.23046875,5765.8701171875,26667.7109375,6689.5
2019-10-31,275.13836669921875,99.36845397949219,59.90778732299805,71.83074951171875,70.9218521118164,65.70612335205078,45.289527893066406,68.53096771240234,7248.39990234375,22927.0390625,3604.409912109375,12866.7900390625,5729.85986328125,26906.720703125,6663.39990234375
2019-11-01,277.687255859375,99.46600341796875,60.164859771728516,72.18486785888672,70.92804718017578,65.71426391601562,45.312103271484375,68.47005462646484,7302.39990234375,22850.76953125,3623.739990234375,12961.0498046875,5761.89013671875,27100.759765625,6669.10009765625
2019-11-04,278.802978515625,98.99787139892578,60.289615631103516,72.29825592041016,70.67961883544922,65.64131164550781,45.12538528442383,68.27500915527344,7369.7001953125,,3665.2099609375,13136.2802734375,5824.2998046875,27547.30078125,6686.89990234375
2019-11-05,278.4944763183594,98.42835998535156,60.22722244262695,72.2382583618164,70.38455963134766,65.54408264160156,44.915313720703125,68.03932189941406,7388.10009765625,23251.990234375,3676.52001953125,13148.5,5846.89013671875,27683.400390625,6697.10009765625
2019-11-06,278.5580749511719,98.98228454589844,60.1579475402832,72.12483978271484,70.63301086425781,65.6332015991211,45.10980224609375,68.18561553955078,7396.7001953125,23303.8203125,3688.739990234375,13179.8896484375,5866.740234375,27688.640625,6660.2001953125
2019-11-07,279.5377197265625,98.20989990234375,60.130218505859375,72.11151123046875,70.2680892944336,65.51166534423828,44.83750534057617,67.83610534667969,7406.39990234375,23330.3203125,3706.679931640625,13289.4599609375,5890.990234375,27847.23046875,6726.60009765625
2019-11-08,280.22705078125,98.07727813720703,60.18562316894531,72.1581802368164,70.20600128173828,65.47110748291016,44.79861831665039,67.77112579345703,7359.39990234375,23391.869140625,3699.64990234375,13228.5595703125,5889.7001953125,27651.140625,6724.10009765625
2019-11-11,279.6918640136719,98.10846710205078,60.151031494140625,72.09815979003906,70.237060546875,65.45491790771484,44.814178466796875,67.811767578125,7328.5,23331.83984375,3696.820068359375,13198.3701171875,5893.81982421875,26926.55078125,6772.5
2019-11-12,280.281494140625,98.20211029052734,60.164859771728516,72.12483978271484,70.28359985351562,65.52786254882812,44.821956634521484,67.85238647460938,7365.39990234375,23520.009765625,3712.199951171875,13283.509765625,5919.75,27065.279296875,6753.0
2019-11-13,280.3721923828125,98.43612670898438,60.102500915527344,72.04480743408203,70.40008544921875,65.59268188476562,44.915313720703125,67.97428131103516,7351.2001953125,23319.869140625,3699.5,13230.0703125,5907.08984375,26571.4609375,6698.39990234375
2019-11-14,280.78033447265625,98.95103454589844,60.067832946777344,71.99815368652344,70.67961883544922,65.6656265258789,45.10980224609375,68.16934204101562,7292.7998046875,23141.55078125,3688.81005859375,13180.23046875,5901.080078125,26323.689453125,6735.10009765625
2019-11-15,282.8122253417969,98.9666748046875,60.248046875,72.15153503417969,70.65632629394531,65.6494369506836,45.078712463378906,68.14495849609375,7302.89990234375,23303.3203125,3711.610107421875,13241.75,5939.27001953125,26326.66015625,6793.7001953125
2019-11-18,283.02081298828125,99.07592010498047,60.17178726196289,72.08484649658203,70.74951171875,65.65756225585938,45.1876106262207,68.24248504638672,7307.7001953125,23416.759765625,3704.919921875,13207.009765625,5929.7900390625,26681.08984375,6766.7998046875
2019-11-19,282.93914794921875,99.27095031738281,59.95698547363281,71.85142517089844,70.83491516113281,65.68185424804688,45.2420768737793,68.31562042236328,7323.7998046875,23292.650390625,3696.56005859375,13221.1201171875,5909.0498046875,27093.80078125,6814.2001953125
2019-11-20,281.886962890625,99.41141510009766,59.83222198486328,71.73802947998047,70.91252899169922,65.71426391601562,45.29655456542969,68.50254821777344,7262.5,23148.5703125,3683.8798828125,13158.1396484375,5894.02978515625,26889.609375,6722.39990234375
2019-11-21,281.43341064453125,99.17733001708984,59.84611511230469,71.73802947998047,70.83491516113281,65.65756225585938,45.234310150146484,68.3887710571289,7238.60009765625,23038.580078125,3679.659912109375,13137.7001953125,5881.2099609375,26466.880859375,6672.89990234375
2019-11-22,282.0592346191406,99.45040130615234,60.07478332519531,71.971435546875,70.87376403808594,65.6494369506836,45.312103271484375,68.42938232421875,7326.7998046875,23112.880859375,3687.320068359375,13163.8798828125,5893.1298828125,26595.080078125,6709.7998046875
2019-11-25,284.245361328125,99.7936782836914,60.234188079833984,72.1714859008789,70.9979476928711,65.68993377685547,45.43659210205078,68.49441528320312,7396.2998046875,23292.810546875,3707.679931640625,13246.4501953125,5924.85986328125,26993.0390625,6731.39990234375
2019-11-26,284.8893737792969,100.0511474609375,60.303489685058594,72.28491973876953,71.06785583496094,65.73860168457031,45.50661087036133,68.60819244384766,7403.10009765625,23373.3203125,3705.550048828125,13236.419921875,5929.6201171875,26913.919921875,6787.5
2019-11-27,286.1592712402344,100.04332733154297,60.379703521728516,72.39160919189453,71.0367660522461,65.70616912841797,45.49104690551758,68.50254821777344,7429.7998046875,23437.76953125,3712.85009765625,13287.0703125,5926.83984375,26954.0,6850.60009765625
2019-11-28,,,,,,,,,7416.39990234375,23409.140625,3704.47998046875,13245.580078125,5912.72021484375,26893.73046875,6864.0
2019-11-29,285.097900390625,99.84046173095703,60.248046875,72.25154113769531,70.95135498046875,65.71426391601562,45.43659210205078,68.50254821777344,7346.5,23293.91015625,3703.580078125,13236.3798828125,5905.169921875,26346.490234375,6846.0
2019-12-02,282.6761169433594,99.4070816040039,60.20698547363281,72.1912612915039,70.78167724609375,65.69239044189453,45.273536682128906,68.3233642578125,7285.89990234375,23529.5,3626.659912109375,12964.6796875,5786.740234375,26444.720703125,6862.2998046875
2019-12-03,280.78033447265625,100.17374420166016,60.12349319458008,72.13099670410156,71.2176513671875,65.82230377197266,45.577796936035156,68.6898422241211,7158.7998046875,23379.810546875,3610.989990234375,12989.2900390625,5727.22021484375,26391.30078125,6712.2998046875
2019-12-04,282.5128479003906,100.0407485961914,60.30435562133789,72.35874938964844,71.11637878417969,65.7735595703125,45.499778747558594,68.5513916015625,7188.5,23135.23046875,3660.02001953125,13140.5703125,5799.68017578125,26062.560546875,6606.5
2019-12-05,283.02081298828125,99.93125915527344,60.394832611083984,72.42570495605469,71.06195831298828,65.7573013305664,45.4451789855957,68.4781265258789,7137.89990234375,23300.08984375,3648.1298828125,13054.7998046875,5801.5498046875,26217.0390625,6683.0
2019-12-06,285.60589599609375,99.87646484375,60.4782829284668,72.52625274658203,70.98408508300781,65.72482299804688,45.38276290893555,68.38850402832031,7239.7001953125,23354.400390625,3692.340087890625,13166.580078125,5871.91015625,26498.369140625,6707.0
2019-12-09,284.7079772949219,99.8608169555664,60.4782829284668,72.53961181640625,70.98408508300781,65.73295593261719,45.41395568847656,68.4048080444336,7233.89990234375,23430.69921875,3672.179931640625,13105.6103515625,5837.25,26494.73046875,6730.0
2019-12-10,284.3904724121094,99.8608169555664,60.6244010925293,72.72724151611328,70.9373550415039,65.70042419433594,45.37495803833008,68.3559341430664,7213.7998046875,23410.189453125,3671.780029296875,13070.7197265625,5848.02978515625,26436.619140625,6706.89990234375
2019-12-11,285.1977844238281,100.25199127197266,60.749637603759766,72.88800048828125,71.13195037841797,65.78168487548828,45.52318572998047,68.58396911621094,7216.2998046875,23391.859375,3687.449951171875,13146.740234375,5860.8798828125,26645.4296875,6752.60009765625
2019-12-12,287.6558532714844,99.79043579101562,60.88875198364258,73.06881713867188,70.9062271118164,65.68418884277344,45.35933303833008,68.25818634033203,7273.5,23424.810546875,3706.35009765625,13221.6396484375,5884.259765625,26994.140625,6708.7998046875
2019-12-13,287.8282470703125,100.43973541259766,60.951393127441406,73.13585662841797,71.20987701416016,65.82230377197266,45.6011962890625,68.56768798828125,7353.39990234375,24023.099609375,3731.070068359375,13282.7197265625,5919.02001953125,27687.759765625,6739.7001953125
2019-12-16,289.80548095703125,100.21284484863281,61.06966781616211,73.3033447265625,71.06195831298828,65.74919891357422,45.55441665649414,68.38036346435547,7519.10009765625,23952.349609375,3772.739990234375,13407.66015625,5991.66015625,27508.08984375,6849.7001953125
2019-12-17,289.8691101074219,100.1346664428711,61.25752639770508,73.52442169189453,71.06975555419922,65.7735595703125,45.50758743286133,68.38850402832031,7525.2998046875,24066.119140625,3745.280029296875,13287.830078125,5968.259765625,27843.7109375,6847.2998046875
2019-12-18,289.8872985839844,100.06424713134766,61.36882400512695,73.65840148925781,71.0229721069336,65.7654800415039,45.45296859741211,68.29893493652344,7540.7998046875,23934.4296875,3739.0,13222.16015625,5959.60009765625,27884.2109375,6851.39990234375
2019-12-19,291.07550048828125,100.1630630493164,61.33672332763672,73.65840148925781,71.12417602539062,65.79793548583984,45.49207305908203,68.34779357910156,7573.7998046875,23864.849609375,3739.169921875,13211.9599609375,5972.27978515625,27800.490234375,6833.10009765625
2019-12-20,292.35162353515625,100.13169860839844,61.24593734741211,73.5265121459961,71.08525085449219,65.81417083740234,45.507720947265625,68.36408233642578,7582.5,23816.630859375,3776.56005859375,13318.900390625,6021.52978515625,27871.349609375,6816.2998046875
2019-12-23,292.79827880859375,100.17872619628906,61.273860931396484,73.5668716430664,71.04232025146484,65.77586364746094,45.4842529296875,68.32083129882812,7623.60009765625,23821.109375,3776.659912109375,13300.98046875,6029.3701171875,27906.41015625,6785.10009765625
2019-12-24,292.8074035644531,100.28070831298828,61.32271194458008,73.6274185180664,71.19849395751953,65.84105682373047,45.56249237060547,68.38612365722656,7632.2001953125,23830.580078125,,,6029.5498046875,27864.2109375,6794.2001953125
2019-12-25,,,,,,,,,,23782.869140625,,,,,
2019-12-26,294.3660888671875,100.46110534667969,61.413516998291016,73.74183654785156,71.2140884399414,65.85737609863281,45.625057220458984,68.45140838623047,,23924.919921875,,,,,
2019-12-27,294.2930908203125,100.602294921875,61.385581970214844,73.70818328857422,71.35462188720703,65.94689178466797,45.70327377319336,68.54940032958984,7644.89990234375,23837.720703125,3782.27001953125,13337.1103515625,6037.39013671875,28225.419921875,6821.7001953125
2019-12-30,292.670654296875,100.7826919555664,61.343692779541016,73.64759063720703,71.43264770507812,65.99580383300781,45.72674560546875,68.52487182617188,7587.10009765625,23656.619140625,3748.469970703125,13249.009765625,5982.22021484375,28319.390625,6804.89990234375
2019-12-31,293.38165283203125,100.36700439453125,61.399559020996094,73.70145416259766,71.29994201660156,65.98764038085938,45.60158157348633,68.45140838623047,7542.39990234375,,,,5978.06005859375,28189.75,6684.10009765625
2020-01-02,296.1253662109375,100.57876586914062,61.65788650512695,73.99749755859375,71.39362335205078,65.98764038085938,45.70327377319336,68.54121398925781,7604.2998046875,,,13385.9296875,6041.5,28543.51953125,6690.60009765625
2020-01-03,293.8829345703125,100.92389678955078,61.59505081176758,73.94366455078125,71.59662628173828,66.07722473144531,45.79714584350586,68.78608703613281,7622.39990234375,,3773.3701171875,13219.1396484375,6044.16015625,28451.5,6733.5
2020-01-06,295.0041198730469,100.58661651611328,61.53219223022461,73.89659118652344,71.54979705810547,66.1260986328125,45.750205993652344,68.7044448852539,7575.2998046875,23204.859375,3752.52001953125,13126.990234375,6013.58984375,28226.189453125,6735.7001953125
2020-01-07,294.1746826171875,100.32778930664062,61.47632598876953,73.84276580810547,71.4951400756836,66.05279541015625,45.6797981262207,68.6473388671875,7573.89990234375,23575.720703125,3759.25,13226.830078125,6012.35009765625,28322.060546875,6826.39990234375
2020-01-08,295.74249267578125,100.18658447265625,61.53219223022461,73.90330505371094,71.44829559326172,66.01203918457031,45.617225646972656,68.54121398925781,7574.89990234375,23204.759765625,3772.56005859375,13320.1796875,6031.0,28087.919921875,6817.60009765625
2020-01-09,297.747802734375,100.66504669189453,61.692779541015625,74.0715103149414,71.54979705810547,66.05279541015625,45.750205993652344,68.62283325195312,7598.10009765625,23739.869140625,3795.8798828125,13495.0595703125,6042.5498046875,28561.0,6874.2001953125
2020-01-10,296.89093017578125,100.9474105834961,61.71373748779297,74.09844207763672,71.6434555053711,66.1016845703125,45.86752700805664,68.73712158203125,7587.89990234375,23850.5703125,3789.52001953125,13483.3095703125,6037.10986328125,28638.19921875,6929.0
2020-01-13,298.9327697753906,100.70421600341797,61.71373748779297,74.12535858154297,71.55757904052734,66.069091796875,45.78147888183594,68.69632720947266,7617.60009765625,,3779.679931640625,13451.51953125,6036.14013671875,28954.939453125,6903.7001953125
2020-01-14,298.47705078125,100.82975769042969,61.70673370361328,74.09169006347656,71.6434555053711,66.069091796875,45.812767028808594,68.79425811767578,7622.39990234375,24025.169921875,3774.8798828125,13456.490234375,6040.89013671875,28885.140625,6962.2001953125
2020-01-15,299.1515197753906,101.04938507080078,61.72072219848633,74.12535858154297,71.76055908203125,66.1260986328125,45.906639099121094,68.9003677368164,7642.7998046875,23916.580078125,3768.9599609375,13432.2998046875,6032.60986328125,28773.58984375,6994.7998046875
2020-01-16,301.63995361328125,101.19056701660156,61.74166488647461,74.17245483398438,71.77618408203125,66.10978698730469,45.953575134277344,68.85958099365234,7609.7998046875,23933.130859375,3774.139892578125,13429.4296875,6039.02978515625,28883.0390625,7041.7998046875
2020-01-17,302.5787658691406,101.17488098144531,61.692779541015625,74.12535858154297,71.76055908203125,66.1260986328125,45.92228698730469,68.85140228271484,7674.60009765625,24041.259765625,3808.260009765625,13526.1298828125,6100.72021484375,29056.419921875,7064.10009765625
2020-01-20,,,,,,,,,7651.39990234375,24083.509765625,3799.030029296875,13548.9404296875,6078.5400390625,28795.91015625,7079.5
2020-01-21,301.9864501953125,101.66120147705078,61.560115814208984,73.95038604736328,71.96354675292969,66.21566009521484,46.08653259277344,69.02278137207031,7610.7001953125,23864.560546875,3789.1201171875,13555.8701171875,6045.990234375,27985.330078125,7066.2998046875
2020-01-22,302.02276611328125,101.71611022949219,61.671844482421875,74.0647964477539,72.02600860595703,66.24009704589844,46.188209533691406,69.07997131347656,7571.89990234375,24031.349609375,3769.7900390625,13515.75,6010.97998046875,28341.0390625,7132.7001953125
2020-01-23,302.3692626953125,101.84939575195312,61.48332214355469,73.82929229736328,72.13530731201172,66.27265930175781,46.21950912475586,69.20236206054688,7507.7001953125,23795.439453125,3736.85009765625,13388.419921875,5971.7900390625,27909.119140625,7088.0
2020-01-24,299.6802062988281,102.02201080322266,61.22498321533203,73.53998565673828,72.26018524169922,66.31336212158203,46.282081604003906,69.30850982666016,7586.0,23827.1796875,3779.159912109375,13576.6796875,6024.259765625,27949.640625,7090.5
